hex_id,geometry,pred_peak_month,pred_peak_share,area_weight_km2,wind_peak_month,wind_peak_share,wind_profile_metric,circular_peak_month_difference,signed_peak_month_shift,peak_month_share_difference,abs_peak_month_share_difference
6606,"POLYGON ((5590781.079055338 3608950.260374843, 5561913.988993577 3608950.260375772, 5547480.443962119 3633949.8937052228, 5561913.98899241 3658949.5270336894, 5590781.079054137 3658949.5270328037, 5605214.62408561 3633949.8937034, 5590781.079055338 3608950.260374843))",10,0.3095655958020923,2164.9999999792617,4,0.2249706939506217,frequency,6,6,0.08459490185147062,0.08459490185147062
6607,"POLYGON ((5590781.079054137 3658949.5270328037, 5561913.98899241 3658949.5270336894, 5547480.443961002 3683949.160362926, 5561913.988991307 3708948.793692233, 5590781.079053 3708948.7936913893, 5605214.624084423 3683949.160361195, 5590781.079054137 3658949.5270328037))",5,0.2488013412011527,2165.0000000225523,4,0.1924517566734626,frequency,1,1,0.056349584527690094,0.056349584527690094
6608,"POLYGON ((5590781.079053 3708948.7936913893, 5561913.988991307 3708948.793692233, 5547480.443959943 3733948.427021277, 5561913.988990265 3758948.0603494225, 5590781.079051926 3758948.060348618, 5605214.624083301 3733948.427019624, 5590781.079053 3708948.7936913893))",8,0.2475205517276051,2164.9999999792617,4,0.2635889726426597,frequency,4,4,-0.016068420915054588,0.016068420915054588
6609,"POLYGON ((5590781.079051926 3758948.060348618, 5561913.988990265 3758948.0603494225, 5547480.44395895 3783947.693678263, 5561913.988989284 3808947.3270072644, 5590781.079050914 3808947.3270065, 5605214.62408224 3783947.693676704, 5590781.079051926 3758948.060348618))",3,0.2632991089672696,2165.0000000225523,4,0.2405530052235382,frequency,1,-1,0.0227461037437314,0.0227461037437314
6664,"POLYGON ((5634081.714210406 2133971.8937365217, 5605214.62414714 2133971.8937387113, 5590781.07911426 2158971.5270757903, 5605214.624144601 2183971.160410624, 5634081.714207811 2183971.1604084536, 5648515.259240737 2158971.5270714266, 5634081.714210406 2133971.8937365217))",1,0.2287134697654857,2164.9999999792617,1,0.435276228695492,frequency,0,0,-0.20656275893000628,0.20656275893000628
6665,"POLYGON ((5634081.714207811 2183971.1604084536, 5605214.624144601 2183971.160410624, 5590781.079111747 2208970.7937484896, 5605214.624142063 2233970.427083123, 5634081.7142052185 2233970.427080974, 5648515.259238116 2208970.793744166, 5634081.714207811 2183971.1604084536))",1,0.2500480579503152,2165.0000000225523,1,0.2378508250951733,frequency,0,0,0.012197232855141904,0.012197232855141904
6666,"POLYGON ((5634081.7142052185 2233970.427080974, 5605214.624142063 2233970.427083123, 5590781.079109239 2258970.0604197616, 5605214.62413953 2283969.693754199, 5634081.714202631 2283969.6937520746, 5648515.259235498 2258970.060415491, 5634081.7142052185 2233970.427080974))",6,0.2561386293506834,2164.9999999792617,10,0.2922884853539249,frequency,4,-4,-0.0361498560032415,0.0361498560032415
6667,"POLYGON ((5634081.714202631 2283969.6937520746, 5605214.62413953 2283969.693754199, 5590781.079106737 2308969.327091603, 5605214.624137006 2333968.960425827, 5634081.7142000515 2333968.9604237345, 5648515.259232885 2308969.3270873893, 5634081.714202631 2283969.6937520746))",2,0.2570557485092246,2165.0000000225523,3,0.2333166503847505,frequency,1,-1,0.023739098124474084,0.023739098124474084
6668,"POLYGON ((5634081.7142000515 2333968.9604237345, 5605214.624137006 2333968.960425827, 5590781.079104248 2358968.593761993, 5605214.624134497 2383968.227096001, 5634081.714197487 2383968.227093936, 5648515.259230285 2358968.593757835, 5634081.7142000515 2333968.9604237345))",12,0.4667619117947731,2164.9999999792617,3,0.2786974574048548,frequency,3,-3,0.1880644543899183,0.1880644543899183
6669,"POLYGON ((5634081.714197487 2383968.227093936, 5605214.624134497 2383968.227096001, 5590781.079101776 2408967.8604329145, 5605214.6241320055 2433967.4937667064, 5634081.7141949395 2433967.4937646715, 5648515.2592277005 2408967.8604288218, 5634081.714197487 2383968.227093936))",10,0.5429502229351917,2165.0000000225523,2,0.2782960463264529,frequency,4,-4,0.2646541766087388,0.2646541766087388
6670,"POLYGON ((5634081.7141949395 2433967.4937646715, 5605214.6241320055 2433967.4937667064, 5590781.079099324 2458967.127102363, 5605214.6241295375 2483966.7604369223, 5634081.714192415 2483966.760434929, 5648515.259225136 2458967.1270983396, 5634081.7141949395 2433967.4937646715))",2,0.3694535430252441,2165.0000000225523,12,0.2165022544177796,frequency,2,2,0.1529512886074645,0.1529512886074645
6671,"POLYGON ((5634081.714192415 2483966.760434929, 5605214.6241295375 2483966.7604369223, 5590781.079096897 2508966.39377232, 5605214.624127096 2533966.0271056565, 5634081.714189917 2533966.0271036956, 5648515.259222597 2508966.3937683655, 5634081.714192415 2483966.760434929))",1,0.3241479575222163,2164.9999999792617,1,0.2347790188909292,frequency,0,0,0.08936893863128711,0.08936893863128711
6672,"POLYGON ((5634081.714189917 2533966.0271036956, 5605214.624127096 2533966.0271056565, 5590781.079094496 2558965.660440786, 5605214.624124683 2583965.2937748823, 5634081.714187449 2583965.293772962, 5648515.259220086 2558965.6604369027, 5634081.714189917 2533966.0271036956))",11,0.2762802796271947,2165.0000000225523,3,0.2456548886395328,frequency,4,-4,0.0306253909876619,0.0306253909876619
6673,"POLYGON ((5634081.714187449 2583965.293772962, 5605214.624124683 2583965.2937748823, 5590781.079092128 2608964.9271097435, 5605214.624122305 2633964.560442606, 5634081.714185016 2633964.560440723, 5648515.259217607 2608964.9271059437, 5634081.714187449 2583965.293772962))",1,0.33658442110025,2164.9999999792617,12,0.2889291979693162,frequency,1,1,0.04765522313093379,0.04765522313093379
6674,"POLYGON ((5634081.714185016 2633964.560440723, 5605214.624122305 2633964.560442606, 5590781.079089795 2658964.1937771933, 5605214.6241199635 2683963.8271108195, 5634081.71418262 2683963.8271089797, 5648515.259215164 2658964.1937734704, 5634081.714185016 2633964.560440723))",2,0.2064313036042057,2165.0000000225523,1,0.3318074692753435,frequency,1,1,-0.1253761656711378,0.1253761656711378
6675,"POLYGON ((5634081.71418262 2683963.8271089797, 5605214.6241199635 2683963.8271108195, 5590781.079087501 2708963.460445127, 5605214.624117664 2733963.0937775145, 5634081.714180265 2733963.093775719, 5648515.25921276 2708963.46044149, 5634081.71418262 2683963.8271089797))",8,0.3604382139748497,2164.9999999792617,1,0.271419138752707,frequency,5,-5,0.0890190752221427,0.0890190752221427
6676,"POLYGON ((5634081.714180265 2733963.093775719, 5605214.624117664 2733963.0937775145, 5590781.0790852485 2758962.7271115445, 5605214.624115405 2783962.3604447013, 5634081.714177951 2783962.360442947, 5648515.259210399 2758962.727107991, 5634081.714180265 2733963.093775719))",3,0.5341490176892625,2165.0000000225523,3,0.3074325663239828,frequency,0,0,0.22671645136527968,0.22671645136527968
6677,"POLYGON ((5634081.714177951 2783962.360442947, 5605214.624115405 2783962.3604447013, 5590781.079083042 2808961.9937784425, 5605214.624113193 2833961.6271103653, 5634081.714175688 2833961.6271086503, 5648515.259208082 2808961.993774984, 5634081.714177951 2783962.360442947))",2,0.3193091579526283,2164.9999999792617,1,0.2254815303242602,frequency,1,1,0.09382762762836813,0.09382762762836813
6678,"POLYGON ((5634081.714175688 2833961.6271086503, 5605214.624113193 2833961.6271103653, 5590781.07908088 2858961.2604448274, 5605214.62411103 2883960.8937765127, 5634081.714173472 2883960.893774849, 5648515.259205816 2858961.2604414574, 5634081.714175688 2833961.6271086503))",4,0.3506872646712189,2165.0000000225523,1,0.2058083428452838,frequency,3,3,0.14487892182593512,0.14487892182593512
6679,"POLYGON ((5634081.714173472 2883960.893774849, 5605214.62411103 2883960.8937765127, 5590781.079078767 2908960.5271096984, 5605214.624108918 2933960.1604411444, 5634081.714171307 2933960.160439527, 5648515.2592036 2908960.5271064127, 5634081.714173472 2883960.893774849))",10,0.3815513641886718,2164.9999999792617,2,0.2216541008872412,frequency,4,-4,0.15989726330143061,0.15989726330143061
6680,"POLYGON ((5634081.714171307 2933960.160439527, 5605214.624108918 2933960.1604411444, 5590781.079076707 2958959.793775049, 5605214.624106862 2983959.4271062594, 5634081.714169198 2983959.4271046915, 5648515.259201436 2958959.79377186, 5634081.714171307 2933960.160439527))",7,0.3134222739760979,2165.0000000225523,2,0.176441575056403,frequency,5,5,0.1369806989196949,0.1369806989196949
6681,"POLYGON ((5634081.714169198 2983959.4271046915, 5605214.624106862 2983959.4271062594, 5590781.079074703 3008959.0604388886, 5605214.6241048565 3033958.6937698773, 5634081.714167145 3033958.6937683495, 5648515.25919933 3008959.0604357976, 5634081.714169198 2983959.4271046915))",5,0.4129099210521959,2164.9999999792617,2,0.2109239479691199,frequency,3,3,0.20198597308307603,0.20198597308307603
6682,"POLYGON ((5634081.714167145 3033958.6937683495, 5605214.6241048565 3033958.6937698773, 5590781.079072753 3058958.327103225, 5605214.624102912 3083957.960433982, 5634081.714165149 3083957.96043251, 5648515.25919728 3058958.327100229, 5634081.714167145 3033958.6937683495))",4,0.1818992408119325,2165.0000000225523,2,0.2508200111593399,frequency,2,2,-0.06892077034740737,0.06892077034740737
6684,"POLYGON ((5634081.714163213 3133957.2270951755, 5605214.624101024 3133957.2270965977, 5590781.079069026 3158956.86042941, 5605214.624099196 3183956.4937597243, 5634081.71416134 3183956.4937583413, 5648515.259193359 3158956.8604266066, 5634081.714163213 3133957.2270951755))",1,0.2130260033225868,2165.0000000225523,1,0.3291155669182985,frequency,0,0,-0.11608956359571171,0.11608956359571171
6685,"POLYGON ((5634081.71416134 3183956.4937583413, 5605214.624099196 3183956.4937597243, 5590781.079067254 3208956.1270912616, 5605214.624097431 3233955.760422366, 5634081.714159528 3233955.7604210344, 5648515.259191494 3208956.127088556, 5634081.71416134 3183956.4937583413))",1,0.3052255589400728,2165.0000000225523,1,0.2577803627478376,frequency,0,0,0.047445196192235195,0.047445196192235195
6686,"POLYGON ((5634081.714159528 3233955.7604210344, 5605214.624097431 3233955.760422366, 5590781.079065543 3258955.393753645, 5605214.624095729 3283955.027083534, 5634081.714157779 3283955.0270822546, 5648515.25918969 3258955.393751038, 5634081.714159528 3233955.7604210344))",5,0.2058524317012217,2164.9999999792617,1,0.2588527408992878,frequency,4,4,-0.05300030919806609,0.05300030919806609
6687,"POLYGON ((5634081.714157779 3283955.0270822546, 5605214.624095729 3283955.027083534, 5590781.079063892 3308954.660414563, 5605214.6240940895 3333954.2937452416, 5634081.714156097 3333954.2937440095, 5648515.259187952 3308954.6604120503, 5634081.714157779 3283955.0270822546))",12,0.2531242258378861,2165.0000000225523,1,0.2483942898900847,frequency,1,-1,0.004729935947801384,0.004729935947801384
6688,"POLYGON ((5634081.714156097 3333954.2937440095, 5605214.6240940895 3333954.2937452416, 5590781.079062307 3358953.927076019, 5605214.624092514 3383953.5604054993, 5634081.714154477 3383953.5604043156, 5648515.259186279 3358953.9270736016, 5634081.714156097 3333954.2937440095))",8,0.2502985062126408,2164.9999999792617,1,0.2466680305671235,frequency,5,-5,0.003630475645517328,0.003630475645517328
6689,"POLYGON ((5634081.714154477 3383953.5604043156, 5605214.624092514 3383953.5604054993, 5590781.079060784 3408953.193736032, 5605214.624091003 3433952.827066314, 5634081.714152925 3433952.8270651805, 5648515.2591846725 3408953.1937337075, 5634081.714154477 3383953.5604043156))",1,0.1885779325342521,2165.0000000225523,1,0.2907660743226454,frequency,0,0,-0.1021881417883933,0.1021881417883933
6690,"POLYGON ((5634081.714152925 3433952.8270651805, 5605214.624091003 3433952.827066314, 5590781.079059325 3458952.4603966074, 5605214.624089558 3483952.093725697, 5634081.714151438 3483952.0937246135, 5648515.259183131 3458952.4603943806, 5634081.714152925 3433952.8270651805))",3,0.2288799802109445,2164.9999999792617,1,0.3095884017613389,frequency,2,2,-0.0807084215503944,0.0807084215503944
6691,"POLYGON ((5634081.714151438 3483952.0937246135, 5605214.624089558 3483952.093725697, 5590781.079057932 3508951.7270557596, 5605214.624088176 3533951.360385667, 5634081.714150019 3533951.360384626, 5648515.259181659 3508951.727053626, 5634081.714151438 3483952.0937246135))",5,0.2471527926636568,2165.0000000225523,3,0.2422736469161112,frequency,2,2,0.00487914574754561,0.00487914574754561
6692,"POLYGON ((5634081.714150019 3533951.360384626, 5605214.624088176 3533951.360385667, 5590781.079056604 3558950.9937154963, 5605214.624086861 3583950.6270442293, 5634081.714148665 3583950.627043234, 5648515.259180252 3558950.993713458, 5634081.714150019 3533951.360384626))",5,0.1455070646680442,2164.9999999792617,4,0.2196253869416231,frequency,1,1,-0.0741183222735789,0.0741183222735789
6693,"POLYGON ((5634081.714148665 3583950.627043234, 5605214.624086861 3583950.6270442293, 5590781.079055338 3608950.260374843, 5605214.62408561 3633949.8937034, 5634081.714147375 3633949.893702459, 5648515.259178913 3608950.260372894, 5634081.714148665 3583950.627043234))",9,0.1578527388793101,2165.0000000225523,4,0.2196253869416231,frequency,5,5,-0.061772648062313,0.061772648062313
6694,"POLYGON ((5634081.714147375 3633949.893702459, 5605214.62408561 3633949.8937034, 5590781.079054137 3658949.5270328037, 5605214.624084423 3683949.160361195, 5634081.714146156 3683949.160360291, 5648515.259177642 3658949.527030939, 5634081.714147375 3633949.893702459))",11,0.155720156352684,2164.9999999792617,11,0.2240695338716099,frequency,0,0,-0.06834937751892592,0.06834937751892592
6695,"POLYGON ((5634081.714146156 3683949.160360291, 5605214.624084423 3683949.160361195, 5590781.079053 3708948.7936913893, 5605214.624083301 3733948.427019624, 5634081.714145 3733948.4270187607, 5648515.259176436 3708948.7936896165, 5634081.714146156 3683949.160360291))",7,0.2235226814082528,2165.0000000225523,4,0.1922014919409971,frequency,3,3,0.031321189467255706,0.031321189467255706
6696,"POLYGON ((5634081.714145 3733948.4270187607, 5605214.624083301 3733948.427019624, 5590781.079051926 3758948.060348618, 5605214.62408224 3783947.693676704, 5634081.714143908 3783947.693675884, 5648515.259175293 3758948.06034694, 5634081.714145 3733948.4270187607))",3,0.2263363215703857,2164.9999999792617,2,0.1757695163551257,frequency,1,1,0.05056680521526,0.05056680521526
6751,"POLYGON ((5677382.349306682 2108972.2603970123, 5648515.259243356 2108972.260399291, 5634081.714210406 2133971.8937365217, 5648515.259240737 2158971.5270714266, 5677382.349304009 2158971.5270691677, 5691815.894337006 2133971.893731987, 5677382.349306682 2108972.2603970123))",1,0.3819977848957165,2164.9999999792617,11,0.2545606201986546,frequency,2,2,0.1274371646970619,0.1274371646970619
6752,"POLYGON ((5677382.349304009 2158971.5270691677, 5648515.259240737 2158971.5270714266, 5634081.714207811 2183971.1604084536, 5648515.259238116 2208970.793744166, 5677382.349301334 2208970.793741935, 5691815.894334304 2183971.1604039553, 5677382.349304009 2158971.5270691677))",1,0.2445933374364599,2165.0000000225523,3,0.233366064509297,frequency,2,-2,0.011227272927162885,0.011227272927162885
6753,"POLYGON ((5677382.349301334 2208970.793741935, 5648515.259238116 2208970.793744166, 5634081.7142052185 2233970.427080974, 5648515.259235498 2258970.060415491, 5677382.349298661 2258970.060413285, 5691815.894331602 2233970.4270765265, 5677382.349301334 2208970.793741935))",9,0.5576053934083376,2164.9999999792617,10,0.2348717705459561,frequency,1,-1,0.3227336228623815,0.3227336228623815
6754,"POLYGON ((5677382.349298661 2258970.060413285, 5648515.259235498 2258970.060415491, 5634081.714202631 2283969.6937520746, 5648515.259232885 2308969.3270873893, 5677382.349295994 2308969.327085202, 5691815.894328903 2283969.6937476806, 5677382.349298661 2258970.060413285))",8,0.3264180099789841,2165.0000000225523,10,0.3446788765455686,frequency,2,-2,-0.018260866566584488,0.018260866566584488
6755,"POLYGON ((5677382.349295994 2308969.327085202, 5648515.259232885 2308969.3270873893, 5634081.7142000515 2333968.9604237345, 5648515.259230285 2358968.593757835, 5677382.349293336 2358968.5937556867, 5691815.894326214 2333968.960419398, 5677382.349295994 2308969.327085202))",2,0.2767160134343328,2164.9999999792617,3,0.2188005065818979,frequency,1,-1,0.05791550685243488,0.05791550685243488
6756,"POLYGON ((5677382.349293336 2358968.5937556867, 5648515.259230285 2358968.593757835, 5634081.714197487 2383968.227093936, 5648515.2592277005 2408967.8604288218, 5677382.349290697 2408967.8604267035, 5691815.894323537 2383968.2270896644, 5677382.349293336 2358968.5937556867))",2,0.4258998001310744,2165.0000000225523,11,0.2532244158495152,frequency,3,3,0.1726753842815592,0.1726753842815592
6757,"POLYGON ((5677382.349290697 2408967.8604267035, 5648515.2592277005 2408967.8604288218, 5634081.7141949395 2433967.4937646715, 5648515.259225136 2458967.1270983396, 5677382.349288079 2458967.127096247, 5691815.894320879 2433967.493760467, 5677382.349290697 2408967.8604267035))",1,0.2428199398308428,2164.9999999792617,2,0.2935357997143938,frequency,1,-1,-0.05071585988355101,0.05071585988355101
6759,"POLYGON ((5677382.349285482 2508966.3937663147, 5648515.259222597 2508966.3937683655, 5634081.714189917 2533966.0271036956, 5648515.259220086 2558965.6604369027, 5677382.349282916 2558965.6604348896, 5691815.894315634 2533966.0270996313, 5677382.349285482 2508966.3937663147))",12,0.5856803334537136,2164.9999999792617,12,0.2442662518519451,frequency,0,0,0.34141408160176856,0.34141408160176856
6760,"POLYGON ((5677382.349282916 2558965.6604348896, 5648515.259220086 2558965.6604369027, 5634081.714187449 2583965.293772962, 5648515.259217607 2608964.9271059437, 5677382.34928038 2608964.927103972, 5691815.894313053 2583965.293768981, 5677382.349282916 2558965.6604348896))",5,0.4703548029571501,2165.0000000225527,12,0.2442662518519451,frequency,5,5,0.226088551105205,0.226088551105205
6761,"POLYGON ((5677382.34928038 2608964.927103972, 5648515.259217607 2608964.9271059437, 5634081.714185016 2633964.560440723, 5648515.259215164 2658964.1937734704, 5677382.349277883 2658964.1937715383, 5691815.89431051 2633964.560436825, 5677382.34928038 2608964.927103972))",9,0.3707660619349614,2164.9999999792617,1,0.3346525114440318,frequency,4,-4,0.036113550490929625,0.036113550490929625
6762,"POLYGON ((5677382.349277883 2658964.1937715383, 5648515.259215164 2658964.1937734704, 5634081.71418262 2683963.8271089797, 5648515.25921276 2708963.46044149, 5677382.349275423 2708963.460439601, 5691815.894308003 2683963.8271051636, 5677382.349277883 2658964.1937715383))",1,0.4760042942985404,2165.0000000225527,1,0.2951442108803248,frequency,0,0,0.18086008341821563,0.18086008341821563
6763,"POLYGON ((5677382.349275423 2708963.460439601, 5648515.25921276 2708963.46044149, 5634081.714180265 2733963.093775719, 5648515.259210399 2758962.727107991, 5677382.349273008 2758962.727106149, 5691815.894305538 2733963.0937719885, 5677382.349275423 2708963.460439601))",5,0.3032852927700666,2164.9999999792417,3,0.2707763194638369,frequency,2,2,0.032508973306229705,0.032508973306229705
6764,"POLYGON ((5677382.349273008 2758962.727106149, 5648515.259210399 2758962.727107991, 5634081.714177951 2783962.360442947, 5648515.259208082 2808961.993774984, 5677382.349270638 2808961.993773186, 5691815.894303118 2783962.360439302, 5677382.349273008 2758962.727106149))",4,0.3258262084285146,2165.000000022573,3,0.3600323297367938,frequency,1,1,-0.03420612130827916,0.03420612130827916
6765,"POLYGON ((5677382.349270638 2808961.993773186, 5648515.259208082 2808961.993774984, 5634081.714175688 2833961.6271086503, 5648515.259205816 2858961.2604414574, 5677382.349268319 2858961.2604397014, 5691815.894300745 2833961.6271051066, 5677382.349270638 2808961.993773186))",5,0.6719350713577477,2165.0000000225523,3,0.2539369524554026,frequency,2,2,0.41799811890234506,0.41799811890234506
6766,"POLYGON ((5677382.349268319 2858961.2604397014, 5648515.259205816 2858961.2604414574, 5634081.714173472 2883960.893774849, 5648515.2592036 2908960.5271064127, 5677382.3492660485 2908960.527104708, 5691815.894298423 2883960.8937713946, 5677382.349268319 2858961.2604397014))",9,0.4848038805185682,2164.9999999792617,2,0.2227119641630972,frequency,5,-5,0.262091916355471,0.262091916355471
6767,"POLYGON ((5677382.3492660485 2908960.527104708, 5648515.2592036 2908960.5271064127, 5634081.714171307 2933960.160439527, 5648515.259201436 2958959.79377186, 5677382.349263834 2958959.793770205, 5691815.894296154 2933960.1604361646, 5677382.3492660485 2908960.527104708))",7,0.5465808133182545,2165.0000000225523,2,0.2219205879305592,frequency,5,5,0.3246602253876953,0.3246602253876953
6768,"POLYGON ((5677382.349263834 2958959.793770205, 5648515.259201436 2958959.79377186, 5634081.714169198 2983959.4271046915, 5648515.25919933 3008959.0604357976, 5677382.349261674 3008959.060434192, 5691815.8942939425 2983959.4271014268, 5677382.349263834 2958959.793770205))",2,0.2656522084623079,2164.9999999792617,2,0.2508078936437845,frequency,0,0,0.01484431481852344,0.01484431481852344
6769,"POLYGON ((5677382.349261674 3008959.060434192, 5648515.25919933 3008959.0604357976, 5634081.714167145 3033958.6937683495, 5648515.25919728 3058958.327100229, 5677382.349259574 3058958.3270986746, 5691815.8942917865 3033958.6937651867, 5677382.349261674 3008959.060434192))",10,0.1603459954309401,2165.0000000225523,2,0.22218771652146,frequency,4,-4,-0.061841721090519886,0.061841721090519886
6770,"POLYGON ((5677382.349259574 3058958.3270986746, 5648515.25919728 3058958.327100229, 5634081.714165149 3083957.96043251, 5648515.25919529 3108957.5937631624, 5677382.349257536 3108957.59376165, 5691815.894289692 3083957.9604294416, 5677382.349259574 3058958.3270986746))",10,0.3499754858533543,2164.9999999792617,1,0.2811182839388568,frequency,3,-3,0.06885720191449751,0.06885720191449751
6771,"POLYGON ((5677382.349257536 3108957.59376165, 5648515.25919529 3108957.5937631624, 5634081.714163213 3133957.2270951755, 5648515.259193359 3158956.8604266066, 5677382.349255556 3158956.860425146, 5691815.894287658 3133957.227092203, 5677382.349257536 3108957.59376165))",2,0.3259029009546881,2165.0000000225523,1,0.2676723287172073,frequency,1,1,0.05823057223748079,0.05823057223748079
6772,"POLYGON ((5677382.349255556 3158956.860425146, 5648515.259193359 3158956.8604266066, 5634081.71416134 3183956.4937583413, 5648515.259191494 3208956.127088556, 5677382.349253643 3208956.1270871474, 5691815.894285687 3183956.4937554784, 5677382.349255556 3158956.860425146))",5,0.3414330259880002,2164.9999999792617,1,0.2693651660437257,frequency,4,4,0.0720678599442745,0.0720678599442745
6773,"POLYGON ((5677382.349253643 3208956.1270871474, 5648515.259191494 3208956.127088556, 5634081.714159528 3233955.7604210344, 5648515.25918969 3258955.393751038, 5677382.349251796 3258955.393749674, 5691815.894283781 3233955.7604182702, 5677382.349253643 3208956.1270871474))",12,0.2677194678537989,2165.0000000225527,1,0.2067804491281259,frequency,1,-1,0.060939018725673005,0.060939018725673005
6774,"POLYGON ((5677382.349251796 3258955.393749674, 5648515.25918969 3258955.393751038, 5634081.714157779 3283955.0270822546, 5648515.259187952 3308954.6604120503, 5677382.349250009 3308954.660410742, 5691815.894281944 3283955.027079583, 5677382.349251796 3258955.393749674))",10,0.2950064750431219,2164.9999999792617,1,0.2071993109287679,frequency,3,-3,0.08780716411435399,0.08780716411435399
6775,"POLYGON ((5677382.349250009 3308954.660410742, 5648515.259187952 3308954.6604120503, 5634081.714156097 3333954.2937440095, 5648515.259186279 3358953.9270736016, 5677382.349248294 3358953.927072342, 5691815.894280169 3333954.2937414446, 5677382.349250009 3308954.660410742))",3,0.221012210063185,2165.0000000225527,1,0.2071993109287679,frequency,2,2,0.013812899134417106,0.013812899134417106
6776,"POLYGON ((5677382.349248294 3358953.927072342, 5648515.259186279 3358953.9270736016, 5634081.714154477 3383953.5604043156, 5648515.2591846725 3408953.1937337075, 5677382.3492466435 3408953.193732497, 5691815.894278464 3383953.560401847, 5677382.349248294 3358953.927072342))",1,0.3390253954552333,2164.9999999792417,1,0.2610760274716415,frequency,0,0,0.07794936798359181,0.07794936798359181
6777,"POLYGON ((5677382.3492466435 3408953.193732497, 5648515.2591846725 3408953.1937337075, 5634081.714152925 3433952.8270651805, 5648515.259183131 3458952.4603943806, 5677382.349245063 3458952.4603932155, 5691815.894276828 3433952.827062806, 5677382.3492466435 3408953.193732497))",3,0.2844435723940106,2165.000000022573,1,0.2919153414233885,frequency,2,2,-0.007471769029377906,0.007471769029377906
6778,"POLYGON ((5677382.349245063 3458952.4603932155, 5648515.259183131 3458952.4603943806, 5634081.714151438 3483952.0937246135, 5648515.259181659 3508951.727053626, 5677382.349243549 3508951.7270525103, 5691815.89427526 3483952.093722334, 5677382.349245063 3458952.4603932155))",8,0.1671826127598788,2164.9999999792417,1,0.2200441697031893,frequency,5,-5,-0.05286155694331049,0.05286155694331049
6779,"POLYGON ((5677382.349243549 3508951.7270525103, 5648515.259181659 3508951.727053626, 5634081.714150019 3533951.360384626, 5648515.259180252 3558950.993713458, 5677382.349242102 3558950.9937124, 5691815.894273762 3533951.3603824438, 5677382.349243549 3508951.7270525103))",12,0.2244208707968279,2165.000000022573,1,0.2200441697031893,frequency,1,-1,0.0043767010936386075,0.0043767010936386075
6780,"POLYGON ((5677382.349242102 3558950.9937124, 5648515.259180252 3558950.993713458, 5634081.714148665 3583950.627043234, 5648515.259178913 3608950.260372894, 5677382.349240726 3608950.260371877, 5691815.894272328 3583950.6270411573, 5677382.349242102 3558950.9937124))",7,0.1762944013061297,2165.0000000225523,4,0.2132002691922591,frequency,3,3,-0.0369058678861294,0.0369058678861294
6781,"POLYGON ((5677382.349240726 3608950.260371877, 5648515.259178913 3608950.260372894, 5634081.714147375 3633949.893702459, 5648515.259177642 3658949.527030939, 5677382.349239416 3658949.5270299735, 5691815.894270968 3633949.8937004628, 5677382.349240726 3608950.260371877))",9,0.2096613348253651,2164.9999999792617,4,0.237747983622977,frequency,5,5,-0.028086648797611913,0.028086648797611913
6782,"POLYGON ((5677382.349239416 3658949.5270299735, 5648515.259177642 3658949.527030939, 5634081.714146156 3683949.160360291, 5648515.259176436 3708948.7936896165, 5677382.349238176 3708948.7936886945, 5691815.894269674 3683949.1603583926, 5677382.349239416 3658949.5270299735))",10,0.2215356065982529,2165.0000000225523,4,0.2003351257708756,frequency,6,6,0.0212004808273773,0.0212004808273773
6841,"POLYGON ((5720682.984394828 2233970.4270742307, 5691815.894331602 2233970.4270765265, 5677382.349298661 2258970.060413285, 5691815.894328903 2283969.6937476806, 5720682.984392074 2283969.693745415, 5735116.529425059 2258970.060408715, 5720682.984394828 2233970.4270742307))",4,0.1611677087843641,2164.9999999792617,3,0.2558821637544249,frequency,1,1,-0.09471445497006081,0.09471445497006081
6842,"POLYGON ((5720682.984392074 2283969.693745415, 5691815.894328903 2283969.6937476806, 5677382.349295994 2308969.327085202, 5691815.894326214 2333968.960419398, 5720682.984389329 2333968.9604171547, 5735116.529422283 2308969.327080693, 5720682.984392074 2283969.693745415))",3,0.2203806165096741,2165.0000000225523,1,0.2845047390560618,frequency,2,2,-0.06412412254638766,0.06412412254638766
6843,"POLYGON ((5720682.984389329 2333968.9604171547, 5691815.894326214 2333968.960419398, 5677382.349293336 2358968.5937556867, 5691815.894323537 2383968.2270896644, 5720682.984386598 2383968.227087453, 5735116.529419516 2358968.5937512303, 5720682.984389329 2333968.9604171547))",4,0.2528309572497419,2164.9999999792617,1,0.2980074612989722,frequency,3,3,-0.04517650404923029,0.04517650404923029
6844,"POLYGON ((5720682.984386598 2383968.227087453, 5691815.894323537 2383968.2270896644, 5677382.349290697 2408967.8604267035, 5691815.894320879 2433967.493760467, 5720682.984383884 2433967.493758292, 5735116.529416766 2408967.860422314, 5720682.984386598 2383968.227087453))",9,0.3069621487549444,2165.0000000225523,3,0.2542304001510201,frequency,6,6,0.05273174860392427,0.05273174860392427
6845,"POLYGON ((5720682.984383884 2433967.493758292, 5691815.894320879 2433967.493760467, 5677382.349288079 2458967.127096247, 5691815.894318243 2483966.760430794, 5720682.984381191 2483966.760428653, 5735116.5294140335 2458967.127091934, 5720682.984383884 2433967.493758292))",3,0.2811262602158578,2165.0000000225523,2,0.3012344455962949,frequency,1,1,-0.020108185380437127,0.020108185380437127
